Song1;Song2;rapSong1;rapSong2;cosine;jaccard;sor dice;over coe;jaro;clustering
evangelimann;prelude;pbbbbbb0b-1b+1b+9bb-4b0bbb-1bb-4b0b-1b+1b+10b-1b-1b0bbb+1bb-6b0b-2b+1b+10bb+2b-2bbb-2bb0b-1bb-2b-2bb+2b+2bbb;bbbb0bbbbpbbbbbbbb+5bbbbbbbb+2bbbb+2bbbb-2bbbb-2bbbb-8bbbbbbbbbbbbbbbbbbbbbbbb+15bbbbbbbbbbbb+2bbbb-4bbbb+4bbbb-9bbbbbbbbbbbbbbbbbbbbbbbb+7bbbbbbbb-2bbbb-3bbbb-3bbbbpbbbb-2bbbb+5bbbb-7bbbbbbbbbbbb+2bbbb-2bbbb+7bbbb-7bbbbbbbb+2bbbbbbbb-2bbbb+7bbbb+5bbbbbbbbbbbbpbbbb+2bbbb-5bbbb+5bbbb-5bbbb+1bbbb-1bb-2bb+7bbbb-5bbbb+5bbbb-5bbbb+1bbbb-1bb-2bb+7bbbb0bb0bb0bbbb0bbbb0bb-2bb-2bb+2bbpbbbbbbbbbbbbbbbb-5bbbbbbbb+7bbbb0bb0bb0bbbb0bbbb0bb-2bb-2bb+2bbpbbbbbbbbbbbbbbbb-5bbbbbbbb+7bbbbbbbbbbbbbbbbpbbbbbbbb-5bbbb-9bbbb+5bbbb-5bbbb+2bbbb-2bb-2bb+7bbbb-5bbbb+5bbbb-5bbbb+2bbbb-2bb-2bb+7bbbb+4bb0bb-4bbbb0bbbb0bb-1bb-2bb+2bbpbbbbbbbbbbbbbbbb-6bbbbbbbb+7bbbb0bb0bb0bbbb0bbbb0bb-1bb-2bb+2bb+1bbbbbbbbbbbbbbbbpbbbbbbbb+4bbbb-5bbbb+5bbbb-5bbbb+1bbbb-1bb-2bb+7bbbb-5bbbb+6bbbb-6bbbb+1bbbb-1bb-2bb+7bbbb0bb0bb0bbbb0bbbb0bb-2bb-2bb+2bbpbbbbbbbbbbbbbbbb-5bbbbbbbb+7bbbb0bb0bb0bbbb0bbbb0bb-2bb-2bb+2bbpbbbbbbbbbbbbbbbb-5bbbbbbbb+7bbbbbbbbpbbbbbbbb+3bbbb-5bbbb+5bbbb-5bbbb+2bbbb-2bb-2bb+7bbbb-5bbbb+5bbbb-5bbbb+2bbbb-2bb-2bb+7bbbb0bb0bb0bbbb0bbbb+2bbbb0bbbb-2bbbb0bb0bb0bbbb0bbbb+2bbbb0bbbb-2bbbbbbbbbbbbbbbbpbbbbbbbb+4b+1b+2b-7b+2b+2b+1bbbbbb+2bbpbb+2bbbbbbbb-1bbbb+1bbbb+2bbbb-7bbbb+2bbbb+2bbbb+3b+1b+2b-7b+2b+2b-1bbbbbb+4bb+2bb-2bbpbb-2bbbb-1bbbb-2bbbb-2bbbb-1bbbb+7bbbb-9bbbbbbbbpbbbbbbbb;0.2917299829957891;0.0851063829787234;0.1568627450980392;0.7;0.5598442140995332;0
girlinthedark;gehtsparkasse;b+8b-1bbb-2b+2b-2b+2bbbb-7b+8b-1bbb-2b+2b-2b+2bbbb-2b+8b-1bbb-2b+2b-2b+2bbbb+1bb-9bbbbpbb-4bb+8bb-1bbb-2b+2b-2b+2bbbb-7b+8b-1bbb-2b+2b-2b+2bbbb-2b+8b-1bbb-2b+2b-2b+2bbbb+1bb-9bbbbpbb-4b+8bb-4bb+3bbbbbb-2bb0bb+7bb-2bbb-2b+2b-5b+3bb-3bb-5bb+1bbb+4b+2b-2b+7bbbb-4bb+5bbb-1b+1b-3b+2bb+5bb+3bb-1bbb-5b+6bb-1bbbbbb;pbbbbb+1b-1b-4b+2bb-2b0bbb;0.29054360157398823;0.08441558441558442;0.15568862275449102;0.9;0.5475690975690976;0
hessofine;begood;pbbbbbb-3b-2b0bbbbbbbb0bbpbb+5b0b-3b-2b+2bbbbbbbb-2bbpb+5b0bb-3bb-2b+2b-4b+2b0bbbb0bbpb+5b0bb0b-3b0bb-4bb+4b-2bbbpb+5b0b+2b+3b-5b+5b-3bpbbbb+3bpb-5b+2bb+5b-2b0b-3b+3bbbbbbbbpb-5b+2bb+3b-3b+3bb+2bb-5b0b+3bbbbpb-5b+2b+3b0b-3b+3b0b0bbbbbbbbpb-5b-3b+3b0b0bb-3b-2bbbbbbbb0bbpbb+5bb-3bb-2b+2b-4b+2b0bbbbpbb0bbpbb+5bb-3bb-2b+2b-4b+2b0bbbb0bbpb0b-2b+7bb-3b-2b+2b-4b+2b0bbbb;b+1b-1b-4b+2bb-2b0bb-3bb0bb-2bbb;0.277587453824102;0.08174386920980926;0.15113350125944586;0.9375;0.5510083713850836;0
themeatimetolove;gehtsparkasse;pbbbb+3bb+4bb+1bbbbbb-5bbpbb-3bb0bbpbb+2bbbbbb+6bbpbb-12bb0bbpbb+11bbbbbb-5bbpbb-6bb0bbpbb+4bbbb0b+2b+1b+4b-16bbbbpbbbb+14bbbbbb-5bbpbb0bb0bbpbb-1bbbb0b+1b+2b+3bpbb-10bb0bbpbb+9bbbbbbbbpbb-5bb0bbpbb+4bb-3bb+4bb+3bbpbbbb-11bbpbb+12bbbbbb-5bbpbb-3bb0bbpbb+2bbbbbb+6bbpbb-12bb0bbpbb+11bbbbbb-5bbpbb-2bb0bbpbb0bbbb0b+2b+1b+4b-16bbbbpbbbb+14bbbbbb-5bbpbb0bb0bbpbb-1bbbb0b+1b+2b+3bpbb-10bb0bbpbb+8bbbbbbbb;pbbbbb+1b-1b-4b+2bb-2b0bbb;0.2552702631881952;0.06516290726817042;0.1223529411764706;1.0;0.5858235331919542;0
keeponsinging;gehtsparkasse;bb0bb0bb-2bb-2bb+2bbbbbb-4bb+4bb-2bb-2bb+4bbbbbb0bb-2bbbb0bbbb0bbbb0bb0bb+2bb-7bbbbbbbbbbbb+5bbbb0bb-2bb-1bb+3bbbb0bb+5bbbbbbbbbbbbbb-2bbbb-1bbbbpbb0bbbb-2bbbb-2bbbb+4bbbbbbbbbbbbbbbb0bb0bb0bb0bb0bbbbbb0bb0bb0bbbbbbbbbb0bb0bb-2bb0bbbb0b0b0bb+2bbbb-2bb-5bbbbbbbbpbbbb+5bb0bb0bbbb0bbbb0bb+5bb0bbbb0bb0bb0bbbb-2bb-1bbbb0bb0bb0bb-2bb-2bb+2bbbbbbbbbb-4bb0bb0bb0bb0bbbbbb+2bbbbbb+1bb0bbbbbb0bbbb-1bbbb-2bbbbbb+2bb0bbbb;pbbbbb+1b-1b-4b+2bb-2b0bbb;0.2512106608337012;0.06310679611650485;0.1187214611872146;1.0;0.572317649987553;0
keeponsinging;heartbeat;bb0bb0bb-2bb-2bb+2bbbbbb-4bb+4bb-2bb-2bb+4bbbbbb0bb-2bbbb0bbbb0bbbb0bb0bb+2bb-7bbbbbbbbbbbb+5bbbb0bb-2bb-1bb+3bbbb0bb+5bbbbbbbbbbbbbb-2bbbb-1bbbbpbb0bbbb-2bbbb-2bbbb+4bbbbbbbbbbbbbbbb0bb0bb0bb0bb0bbbbbb0bb0bb0bbbbbbbbbb0bb0bb-2bb0bbbb0b0b0bb+2bbbb-2bb-5bbbbbbbbpbbbb+5bb0bb0bbbb0bbbb0bb+5bb0bbbb0bb0bb0bbbb-2bb-1bbbb0bb0bb0bb-2bb-2bb+2bbbbbbbbbb-4bb0bb0bb0bb0bbbbbb+2bbbbbb+1bb0bbbbbb0bbbb-1bbbb-2bbbbbb+2bb0bbbb;bb-2bb-3bb-2bb-2bb-3bb-2b+2b+3b-3b;0.261922994512232;0.0746987951807229;0.13901345291479822;0.8117647058823529;0.5978196790773935;0
dirlada;gehtsparkasse;pbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0bb+2bb0bb+2bb-4bbbbpbbbbbbbbbbbbbbbb0bbbb0bb+2bb0bb+2bb-4bbbbpbbbbbbbbbbbbbbbb+2bbbb0bb+2b-2b-2bb-1bb+3bbbbpbbbbbbbbbbbbbbbb-2bbbb0bb+2bb0bb+2bb-4bbbbpbbbbbbbbbbbbbbbb-3bbbb0bb+2bb+1bb-1bb-2bbbbpbbbbbbbbbbbbbbbb0bbbb0bb+2bb+1bb-1bb-2bbbbpbbbbbbbbbbbbbbbb+3bbbb0bb0bb+2bb+2bb-4bbbbpbbbbbbbbbbbbbbbb0bbbb0bb0bb+2bb+2bb-4bbbb;pbbbbb+1b-1b-4b+2bb-2b0bbb;0.268741924943285;0.07222222222222222;0.13471502590673576;1.0;0.5836609686609687;0
dirlada;getoveryou;pbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbbb0bb+2bb0bb+2bb-4bbbbpbbbbbbbbbbbbbbbb0bbbb0bb+2bb0bb+2bb-4bbbbpbbbbbbbbbbbbbbbb+2bbbb0bb+2b-2b-2bb-1bb+3bbbbpbbbbbbbbbbbbbbbb-2bbbb0bb+2bb0bb+2bb-4bbbbpbbbbbbbbbbbbbbbb-3bbbb0bb+2bb+1bb-1bb-2bbbbpbbbbbbbbbbbbbbbb0bbbb0bb+2bb+1bb-1bb-2bbbbpbbbbbbbbbbbbbbbb+3bbbb0bb0bb+2bb+2bb-4bbbbpbbbbbbbbbbbbbbbb0bbbb0bb0bb+2bb+2bb-4bbbb;bb-2bb-3bb-2bb-2bb-3bb-2b+2b+3b-3b;0.29827937950065225;0.09141274238227147;0.16751269035532995;0.8705882352941176;0.5725217864923747;0
feelings;gehtsparkasse;bb-7bb0bbbbbbbbbbbb+5bbbbbbbb-5bb+2bb+1bb-3bb+7bb-7bb0bbbbbbbbbbbbpbbbbbbbb0b+2b+1b-3b+7bbbbbb0b-2b-2bbbbbbbbpbbbbbbbb-1bb+1bb+4bbbbbbbbbbbbbbbbpbbbbbbbbbbbbbbbb+5bbbbbb-9bb0bbbbbbbb0bbbbpbb+9bb-2bb-2bb-1bb+1bb+2bbbbbbbb0bbpbb-2bb-1bb-2bb+3bbbbbb0b-1b+1bbbbbbbbpbbbb0bb-1bb-2bb-2bb+2bb+2bbbbbbbbbbbbbbbbpbbbbbbbbbbbbbbbb;pbbbbb+1b-1b-4b+2bb-2b0bbb;0.2850438562747845;0.08125;0.15028901734104047;1.0;0.5655448717948718;0
lifeisarock;superstring;bb0bb-2bb+1bb-1bb-3bbbb-2bbbb-2bb+1bb-4bbbb0bbbb-2bb0bbbb-3bbpbb-2bb+1bb+1bb0bbbbbbbb+5b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b0b+7bbbbbbbb-3bb-2bbbb-2bb0bbpbb0bb0bb+2bb-2bb+2bbbb+5bbbb0bbbbbbbbbbbbpbbbb-7bb0bb+2bb-2bb+2bbbb+2bbbbbbbb-4bbbbbbbbpbbbb0bb0bb+2bb-2bbbb+4bb;p+2b+1b-3bp-2bbp+2bp+2b+1b-3bp-2bb;0.24962778425214213;0.06407766990291262;0.12043795620437957;0.9705882352941176;0.5024617888660003;0
