0,0,0,0,0,2,4,17,21,10,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,10,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,10,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,18,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,19,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
0,0,0,0,0,2,4,17,21,9,3
0,0,0,2,23,25,1,0,0,0,0
